id,user,date,timestamp,commentText,likes
z13zgd5wxnq1j5lra04cdvaacqm1wzp4nok0k,RatedCars,4 days ago,1488108046500,awesome,0
z134c1giimuas3ldg22jd11qqremedd2y,Ali Awan,4 days ago,1488108046501,hans zimmer hats off to you.,0
z13rcn5pbvq5v3v3r23ixlnqqp3cxz4r104,Surya Pratap Singh,4 days ago,1488108046512,Which instrument is he playing?,0
z12xjv5ico2dffnvv22uuxehmt3hvjy3b,Prestix A,5 days ago,1488021646513,Wahou.,0
z134v5ipovq4sn2hv04chtqruovmfdmjj4o,Shama Llama,5 days ago,1488021646513,Could watch this forever. Wish I had a piano to play,0
z12ncj3q3silslmfn230shtqgnumiddi404,Colton Phillips,5 days ago,1488021646514,"Great and amazing rhythmic and melodic touches as well as emotional key dynamic moments. What an amazing feat of musical composition, so many various chord patterns and progressions and--- oh wait",0
z12dwtn5wpawxnlub23avdcicuf4fpvfd,NathanVFX,5 days ago,1488021646514,logic...,0
z134jb0xnrbmypsge04cilcrnnfutprhreg,EnglishCutie,6 days ago,1487935246515,Why is someone cutting onions in my room?,1
z12etj4irruxgngef22dwbxadveih5fcl,Joseph O'Brien,6 days ago,1487935246515,"Is there any way to get mp3's for your music? or from google, Gibt es irgendeine Weise, die ich mp3 für Ihre Klavierabdeckungen erhalten kann?",0
z12dxrzwfumqvbbqu04chb05tpassfo4mcc,BlackBear Gev,1 week ago,1487848846516,"Piano is one of the easiest to get into, one of the hardest to master.",1
z13kfziaukrds3q1q22vwpiy5k2hcvetx,Miked2ice,1 week ago,1487848846518,"Amazing, it's truly a high caliber to hit all those notes and I just happened to stumble across this video and the song is incredible and one of my favorites.",0
z13tfxb53pn0cbutg235tzzwimbouhw0u,Zeys,1 week ago,1487848846518,"F*ck these ""Gaming Music"" This is the real music to play with",0
z13ncj3rytviu1xob04cihujbzjjibzw32k,Kez,1 week ago,1487848846519,"If I had the determination and motivation I could probably pull this off but I'm far too lazy and you play it so beautifully, I just can't",0
z13fc34wtljzxlwk522vgflyquqcejjmb,Hünchen Süßsauer (RandomShit),1 week ago,1487848846520,Sounds a bit like the fallout soundtrack,0
z13txj14arqzw3p0323jubvilqbeybgax04,VB,1 week ago,1487848846521,Play this at my funeral.,1
z13fuxe4clryx5r4o04cj1f4hw2ig1szvho,Steven Triana Duque,1 week ago,1487848846521,"Hey Patrik, how can you do that arrangement on synthesia, or any other arrangement??",0
z13is3ywttnxcjbwx04ci5i5wqqouzk52sk0k,Rik L,1 week ago,1487848846522,The people that disliked didn't have Time to watch it..,0
z13kdbnjjsytcjef123rjf2bfrehdr1j004,John'sDodoMate,1 week ago,1487848846529,"Dude, I'm not an octopus... Get it? 8 tentacles...?40 fingers? He he.... No one laughs... T_T",0
z12tedlhktnzv3owa04cc33xsyfksbpbhu40k,Chris Rae,1 week ago,1487848846530,I can't stop watching this. It's just awesomely terrible in the most addicting way I can comprehend. Talented on another level to actually play it.,0
z12qyxh40tm5tr0ao04cc33xsyfksbpbhu40k,Chris Rae,1 week ago,1487848846531,I hope I have the ability to play this on my death bed. Fucking gorgeous.,0
z13qcnubkwzvsln4r04cef55mrqjtxzbnds,SwedenFreakz,1 week ago,1487848846531,I should be studying... Instead I'm crying...,0
z13ah3ezxkeofp3zu04cjpeaazqjg32hubc,EightyNinthKey,1 week ago,1487848846532,My goodness this is moving.,0
z13lg34xct3jx14ar04chl4rgrbjfhjr5tk0k,anzechiba,1 week ago,1487848846533,Watching you play was pure joy. Your fingers were dancing. Thank you,1
z13eyvj4ykr2gliay04cfjtodorkjbjhpls0k,n a v y 💰,1 week ago,1487848846534,orgasmic,0
z12tetzprzq2fnmw004ci3szrmfueferen40k,João Pinto,1 week ago,1487848846534,"This sounds like Yann Tiersen's ""Comptine d`un autre ete""",0
z13ed12qbkqbdv3wg04cctep1szrw3jgd30,DJMAXOfficial,1 week ago,1487848846535,I need to do remix of that :),0
z13perpg1lqqg1cuf22ot1rhgxa5czs5k04,Pete Dunckley,1 week ago,1487848846535,I can imagine J.S. Bach writing this had he lived in our time.,0
z13jtjybeuygwxbj004cjp2pozntixnybxc0k,AOLF maximos,1 week ago,1487848846536,oh wow,0
z12win5a0vv5fzweh22cj1fhfuqyw55o304,최민구,1 week ago,1487848846537,Breathtaking,0
z135frfjunm4dnwex222zjnrzwbacnrsz,Vivi,1 week ago,1487848846537,wow... Vielen dank für das Video! Ich habe die Noten für das Stück aber komme nicht richtig zurecht damit. Tolles Video direkt abonniert!,0
z12pj10huunxsbx1h22ot1rhgxa5czs5k04,Pete Dunckley,1 week ago,1487848846538,A really pretty piece.,0
z13qvjzgqkrejhffi220xxmpyxrlxjlv5,Matthew Hd,1 week ago,1487848846550,#iendedupcrying,0
z12gzxuwhz21fhsoh04civri1yildhublvs0k,WhoTookBen,1 week ago,1487848846550,>right click video >press loop >cry alot,1
z13ah1zozr2ivxxaa04cixzr1ri1erwjfzc0k,Scorpian Code,1 week ago,1487848846551,...I swear I'm hearing a strings line in there.,0
z13rczxyzwqni5qcx22bu1bjckipwn03a,SKY_NET,1 week ago,1487848846552,"Великолепно! Бля буду научусь играть на пианино, вот бля буду, помяните мое слово!",0
z133x1criszrjnt4q04ci3r4gqasdn3xgnc0k,Pablo Gomez,1 week ago,1487848850395,the audio is a bit off; but still awesome.,0
z13zvbs54qi0e5x5v04cgfrgjniry1hwpxk0k,Jamie Monaghan,1 week ago,1487848850396,Any chance of a kasabian underdog piano tutorial? please?😂,0
z12fzthjdzzvitpas04cgjdz5ob2y50ijp00k,최승열,1 week ago,1487848850396,how long take time that i perfectly play the song?,0
z12kg5pjlqqajhtdn22qxrdwfrebejtqi04,Space Champion,1 week ago,1487848850397,Absolutely love this,0
z134zdyo3uzywfoqk04cerx5gpuegdwaytg0k,sethakaaz,2 weeks ago,1487244050397,I can't comprehend how someone is able to write music like this.. Offcourse it takes years of practice but this is so incredible beautiful written.,0
z12zgbhbjsaac1mz004ce35jaoqsslkjw2w,TheAnimeMafia,2 weeks ago,1487244050398,How do you record your audio?,0
z12byvvz1zyzwpl0p220gtzi5vrispdmi,marc0488,2 weeks ago,1487244050398,This is beyond amazing.,0
z12lct0aptfiyhs1s224yb5ahl2welcno,Mitchell Kinard,2 weeks ago,1487244050399,"Nice, though I think your timing in the video is off to the sound.",0
z12xsjr5iyakfxoqn04cefy41orpwtwhcw00k,_Classified_ Gaming,2 weeks ago,1487244050399,"Man you inspire me to become better and it's a privilege to listen to such a master piece. Thank you, truly thanks because I get bullied at school and the way i try to ignore this is by doing something I love and that's playing the piano. I'm not going to lie im not the best not even close, but right now my goal is to become just like you and those are high expectations, but I'm glad they are high because that way I will be able to ignore those bullies and focus on becoming a great pianoist like you. thanks.",0
z12ci1yymur4sxico22qdjextnm3vzokm,praveen kumar,2 weeks ago,1487244050400,soul touching 😍,0
z13xjfepevaqwtwbi04cghmorrzezf3hb1k,The Flying Vogel,2 weeks ago,1487244050400,"you dont really play, cause you smash the tiles more than you hear..",0
z12xzvl5dymyyjib504cexab4ku0gjmjdwc0k,Leanid Klimenka,2 weeks ago (edited),1487244050414,"man, you miss a few keys (even regularly), but the music's there, so don't bullshit us, your not playing, your pretending... rewatched the video - the video's off a bit, so that put me off. Everything's there. Disregard my previous comment.",0
z121dvcpkliuedyrr04cilxbjxjyynxabn00k,TechLove by Chaitanya Sanoriya,2 weeks ago,1487244050415,live for music,0
z12rtnqjiu3jenybk04cgprwiwvgvtigxr00k,biker#16,2 weeks ago,1487244050416,Can I download this?,0
z13gzhpxunylc5yyi04cfvzxvlflzzqab0s,Julien Gloria,2 weeks ago,1487244050417,sheets are false ! :( at 25,0
z12ggjmhornkynxzi04cdb3bmzy2ghc5lhs,FOXDOG ARMY,2 weeks ago,1487244050418,👁💧💧,0
z13zs12rgmyvvvx3b23vhzs5vwrgeppuv,bergiTown69,2 weeks ago,1487244050418,Super !!!,0
z12bjnxzlv3gzb32w224gfyawxjfyppbb04,Grizzly Behr,2 weeks ago,1487244050419,Is it just me or does it look like he's not hitting all the notes?,0
z13kwfxg1ui3vreyq04ci5w4wxfpgxehlsw0k,El3cTrik Pung,2 weeks ago,1487244050420,"I want to cry, this is so beautiful😔",0
z12qyrhpewyxzvqeq22dd5bzqmzahdkcw,Pari Ehsan,2 weeks ago,1487244050420,Bravo... enjoyed ws u,0
z13bfpth4myvvpfx004cjp1a5kexfdpggg0,OralB Rocket League,2 weeks ago,1487244050421,Who needs sleep,0
z12oftyyunvejryfj23bz1yieyadvbiqs04,Santiago,2 weeks ago,1487244050421,Que nada los detenga en esta vida,1
z12az1zisxr0dv0du22bidpoqwyah1lec,leleu,2 weeks ago,1487244050422,provavelmente eu seja o único brasileiro aqui mas ptqp q maluco fooda,0
z12nclf43nmigtppd04cfbjitmvcc31oke0,"Dr , Mahmoud Albardawil",2 weeks ago,1487244050422,"In the middle of the ocean 🌊 while the bubbles around me, I am trying to get out, but no one can help me, I am asking you god to help me help me , talking about life .",1
z12ixjnarkyghzxuc231udgywr3psp0fq,Dan ny,2 weeks ago,1487244050423,The human brain,0
z13le3fb3mr4chfc123fhx4apxisf3uoq04,Kevin Bui,2 weeks ago,1487244050435,christopher nolan and hans zimmer works so well together.,0
z13sttkxwnquitmu123tjfpgrrvmctqqn04,Inti Condo,2 weeks ago,1487244050436,"Mr. Patrik for me is amazing! i See your video of Hans Zimmer too, how yo connect the keyboard? you use the Mac System, can you load the video showing the form you make your installation, i want to learn in this form too, thanks :D",0
z13jtlixjtvbvna5q04ceflqnxn3u3crw1g,Markoi Green,2 weeks ago,1487244050437,This feels kinda off..thumb down.,1
z12mjhc5xue4xpijp04cedbwqxqhydh4qa4,Samantha Kinross,2 weeks ago,1487244050438,This makes me cry 😢 It's so lovely,0
z13mgn0jbuvbehyw304chr3zryzlxfxi3ds,Rooky,2 weeks ago,1487244050439,omg eargasm....,0
z13vwnm5imz4crb5w04cffwxgqm0wvgajis,Viktor Navorsky,2 weeks ago,1487244050439,Jesus fucking christ...that´s how angels play piano.,0
z13muzmgirz2xnil423oif4acpvrhvu23,Stone Beats,2 weeks ago,1487244050441,what key is this in?,0
z12dzf34ttn5jnmve235thwyvs2effgzn04,Kent Kawamura,2 weeks ago,1487244050442,Why so much music from Christopher Nolan movies? Lol.,0
z12udxkq3zf4cdnam04cdtjbms3bcdihpek,Lewis Pollard,2 weeks ago,1487244050442,Need more hands lol,0
z134cn0jjrzmex5u522cwpvz5xm1ed3ai04,Oscar Magnusson,3 weeks ago,1486639250443,In the movie I hear an F instead of F# in some places? (Beginning),0
z134stnqyzzfelgll22ry3zooknidt4op04,Rafael Wörndl,3 weeks ago,1486639250444,Hey can you please say me where i can buy so a Piano and the songs Time and Inception :),0
z134uznhdtvvif4tn22qglwgmtvdjxrmy,John Grundy,3 weeks ago,1486639250444,"Damn amazing, very inspiring.",0
z12pfnpzfkehepuo204cctdh0ln2dn4ru20,greenraydaz,3 weeks ago,1486639250445,"166 people don't like this, yes we all know you exist but why show yourselves up.",0
z130ftar5k3yej0bs04ce5oj3tfmxd5pkbs,savannah Everson,3 weeks ago,1486639250445,You are so gifted,0
z12bvhkb1tn1ilzry04cdzujrwu4flqzp4o,7 keys,3 weeks ago,1486639250446,just wanted to tell everyone out there that they are not alone so dont give up..,1
z13hgrspoyngwpsdf22mvjewbujrxb0h104,Ana23 Ana,1 month ago,1486034450459,Amazing😭👏🏻,0
z123e1s4lwueifthg04ccxwbdmfrsr34h5s,Th1llex TV,1 month ago,1486034450461,"I love this Song, You play very good!",0
z13ixv2qhty2s3gtk220czozcpybwh0yt04,ahmed abdelnasser,1 month ago,1486034450462,great,0
z12xhppysvbiyb0rv04cgd2pqv30ftaj51k,Osirois Music,1 month ago,1486034450463,"Over two years later, yours is still the best cover there is.",1
z12iyj4wzqeqx52y304cgd2pqv30ftaj51k,Osirois Music,1 month ago,1486034450463,"Over two years later, yours is still the best cover there is.",0
z13muj5h3qm3cfm1f23mz5x4ytesuzyhe04,mamba mambuks,1 month ago,1486034450465,yua are good,0
z13rxbuqgoukhnxbz04cg1boyxnbspdxkfc,VAZZlD,1 month ago,1486034451871,Leonardo should have got an oscar for this increadible peace of art...,0
z12sdbg5mzmlshldx23guffg2t3yjvzhq04,Jonathon Kearney,1 month ago,1486034451872,utterly amazing!,0
z13zw3yxmsakxhfjx04ccxqrlwjnfrnyse4,Kevin Harris,1 month ago,1486034451873,"At its core, the main chord structure, its really quite a simple piece of music, but gorgeous. Thats what makes it special.",0
z13ogv5hdoudcbmif04chtlyxnqrtjwzwbc,GreatBigRedTank,1 month ago,1486034451874,2:48 your fingers are missing notes but it still plays them. otherwise good job,0
z121fztjzlmqjhfps04cc3aolomvcjurb1k,Matthew Hall,1 month ago,1486034451875,why isn't piano hero a thing? this would be the greatest game that is actually beneficial to people,0
z12qx3nrpraqzdtkl23mjnfwvwjsszv05,W a l l a c E,1 month ago,1486034451891,is fuckin zyzz,0
z130uxvpvniyvp2jo04ci535otvchjbz2to0k,A very judgmental person.,1 month ago,1486034451893,Nice pants!,0
z13azdhjuoqeepnk523qxvrjqo2fixqec,Leo Schey,1 month ago,1486034451894,"wahnsinnig schönes stück, wahnsinnig gelungenes arrangement #gekauft",0
z13get1rnobvhdkux220ypaogmafurwhs04,Normi Skateboy,1 month ago (edited),1486034451894,I want to learn this but Im kid and I can't buy this.,1
z13vctkjpnekhjtd2231zr5hflilytwf0,Генри Чинаски,1 month ago,1486034451895,"сколько уйдет времени на обучение, до такого левела? лет10?",0
z12cj54ibozwextvn22asbhgyveeidjn0,ash robbo,1 month ago,1486034451896,love this song you should do more you are a great player,0
z12bsriqawiqz1ftj23oxvfbdqb3yt4ud,Akino Avci,1 month ago,1486034451896,its beautifullllllll,0
z13isr0p2lz2ele4q04cf1pwuuudy1kawnk0k,nkbsteam,1 month ago,1486034451897,where i find the midi song so i could add it to the game and try to play it?,0
z12wzb44lom4c5zoz04civqabziyurtpnko0k,Renato Oliveira,1 month ago,1486034451898,"For me, better than Hans.",0
z12dzvbq2kuyulh1h22udhzzqlzli1r0j,Mike Matthews,1 month ago,1486034451899,LOVE THIS,0
z12punnzdqbouhxsc23lflj5pparw1cq404,Rik L,1 month ago,1486034451899,"i learned till 1:51 and i tryed to learn that to and i thought, awhh maaannn",0
z12nfxqogongwxsp004cd55xom3bylbymd4,KryoZeric,1 month ago,1486034451900,Can we get the midi ples?,0
z13ghdayosfphzsum22oddtawzzlex23f,Cesur Celik,1 month ago,1486034451900,Sen mükemmel bir detaysın,0
z13jz5byusv0w1uvd23udvcjlm25ghzod04,137gAMer,1 month ago,1486034451901,amazing :) really really great,0
z12udh4q1yzwhhzkf22owjbjqq2qufh3t,Killer Swag Vlogs,1 month ago,1486034451911,did anyone else notice that this actually says InceptionTime? THATS THE NAME OF A ROBLOX ADMIN!!!!!,0
z13mdvi55wzuzz3jn04civ2btvylcd1p1e4,Yanisteuh,1 month ago,1486034451911,I can play it perfeclty until 1:24 and then I gave up can you Help me Guys?,0
z12tz30oztnujpyhq04cjlox2vqxxtypwrs0k,kyfran54,1 month ago,1486034451912,"very very good - and so good presentation with yours ""bars""",0
z125ehy4akygzjptm23ivxc5etv0zfqld,name dont9,1 month ago,1486034451913,amazing,0
z12eihyqyoahtlkxn04cdjebowurjvzraxs0k,Donavon Brewer,1 month ago,1486034451913,Sometimes I wish there wasn't music this beautiful so my heart doesn't ache so bad whil listening to something like this. Too much deep emotions in such a short period of time,0
z135xlyhcpqsfp02223dwlqbnzfzx1ft3,Scyrous,1 month ago (edited),1486034451914,"What the hell is up with this footage? You recorded this in 2014, right? Why does it look combed/interlaced? When your move your hand from left to right, there's very visible horizontal lines.",1
z13idrdbareiexo0e22mhtoxlkf3wjfb004,Jonathan Wallin,1 month ago,1486034451914,How do u get the screen and program u'r using for the notes? :O LOVE IT! <3 Love and light Jonathan,0
z13gsvojntvyetpsl23dtrhhewfzsj3ji04,secondintelligentWorld,1 month ago,1486034451915,dang its a shame theyre not free.going back to kyle landry!,0
z13th3nwqvq0cbvra04cg5eanlzawzwyvao,ChicaBonita5215,1 month ago,1486034451915,this is fantastic. 💖,0
z13bi55zlyelcbxzu04cf3gphwvgevpyud4,marinnato,1 month ago,1486034451916,Hermosisimo!!!!,0
z13gh1tysxm5hdwpf04cglkzwzu4vzvbd5w,paulvin2010,1 month ago (edited),1486034451917,i saw elton john live. this confirmed what i already knew. WOW. i want to be half as talented as either of you. KUDOS!,0
z13kttz4twbgzp0og04celsgnxqyvnp5heg,Sir Outkash,1 month ago,1486034451918,THE BEST IN THE WORLD. I wanna suck your dick,6
z123tntrvkf0sdble22khzex0njrsre4o04,Silberminen Fahrer,1 month ago,1486034451919,You play like a Genius. Very very nice.,0
z12ohztq1yzmdnvcj22ag1drytjszzagy04,Carlos Rodrigues,1 month ago,1486034451919,Brilliant arrangement for the piano. The orchestration on the original is amazing and this totally does it justice.,0
z135yfhb0l23edeoi04cdtwycpvaijrx00g,riseofphonoi,1 month ago,1486034451920,mezmerizing..,0
z12rwr2oomqfutdwx04cf1i5bzi4txr4akw0k,Евгения Золотая,1 month ago,1486034451934,🤗🤗🤗🤗🤗,0
z12kwxdavvfoz3rqh04cjhixszmxi10ywq00k,Das Wunder,1 month ago (edited),1486034451935,respect!!! you made my day thank you very much,0
z12uex3imt3bdzz1e23mg1ajszy1cparz04,jackik1410,1 month ago,1486034451936,"Clearly this is not the actual performance, as your left-hand does not play the last octave intervals, near the end. I admit that the fast switch to the high-end is rather quick but should be barely playable.",0
z12my51ojwryu5rvf22vsfvjzknmvb4t5,Bryce Jeffcoat,1 month ago,1486034451936,"by far, the best song of the soundtrack",0
z13ijjwptnbkftgnf23pvfywfnurinu2m,Ryan Kubosh,1 month ago,1486034451937,Piano Hero 2017,0
z12xulz4xt2zjzv4r04chncz3pe5yltr4fk,Jayclap,1 month ago,1486034451938,love it! <3,0
z13khhogmqjqi5uyr04cczpalrizhnrjm4c,RAH canal,1 month ago,1486034451939,<3,0
z13gujq5gqyfj1q5t04cizdi5ui5i3kxnrk0k,boltaje Nc,1 month ago,1486034451939,es normal llorar?,0
z12rvrpwwm25grbhj04cc5rpoorywv1b0ps0k,RUN FATKID,1 month ago,1486034451941,I don't know what im doing here at 4 am but i love it haha,0
z12iwndhhqrcvhx1q23psjog1pmjydmt4,Darth Lord Raven,1 month ago,1486034451941,"5€ for sheet music you haven't written at all, what are you? This doesnt feel like a playing human for me, stop copying hans zimmer music. You can't make music on our own just stop what your doing.""............................",1
z13oet4okqrfir3rq04chzbwxnrae30jj3o,Taha Oğuz GÖK,1 month ago,1486034451942,perfect,0
z13murursvjpedw2d23gxr05jwbmfdsj104,Daniel Webster,1 month ago,1486034451942,This looks insane to play!,0
z13vzna5klqdu1mst23lsl2yavnzhpyle,Adriel Ferreira,1 month ago,1486034451943,very nice,0
z13yyt04itf3cnhme23yjtqhmoylep1yb04,Liyi Wei,1 month ago,1486034451943,cool,0
z12einhxhl21wjvhq04cdx4avneuvpjgudw,XXXXARCTICXXXX,2 months ago,1483356053353,Could you do moonlight sonata?,0
z12hydghmvbjjrauj233unew0uqcebz30,Matthew Artechi,2 months ago,1483356053354,Beautifully played,0
z13kclcbzvatsrrrm04cix5z0ye1gtqppfo,Daniela Penna,2 months ago,1483356053355,"I'm gonna buy all your sheets, I love your arrangements! They're the best!",0
z12ggbu4qnnaxvdzn04cdviizpfrx51bmy40k,John Maclennan,2 months ago,1483356053357,"this does 2 things to me, wishes that i can play the piano, and simultaneously never makes me want to, because i know i could never be this good.",0
z125hr5bytaohndst23bsdu5sljjdnsob04,Christopher Knuth,2 months ago,1483356053358,That was pretty awesome. Making it a New Year's Resolution to learn to play this. Thank you for posting!,1
z12sdxgzpoyhi1msd23oc5a4jkr2irqdv,Dodoakakakadu,2 months ago,1483356053359,Marvellous,0
z12qwfnohuv3vvm0i22rjrmw4on2yrcsk,Yurii Yaroshik,2 months ago,1483356053359,Could you send me sheets of this music?! I'm from belarus and we can not use paypal. Thank you. yurii.yaroshik@gmail.com,0
z13mchagluund5nuy23ox30q3pbyfv0ho04,Amxian Vocaloids,2 months ago (edited),1483356053360,I came to listen and ended up singing along to the tune and it was mesmerizing. And it was the first time I heard this as well. :o,0
z12he1iq4krgsprpe04cjnyi2sqphzxbabg,sidrialgr,2 months ago,1483356053361,Hans Zimmer is a genius,1
z13nxpxwhsikujlup22kubxihkmajpltd,Arthas Menethil,2 months ago,1483356053382,Beautiful work you're doing there. Have a sub ;),0
z12yvjoj5su5etji104cdtyocuu4id24kmk0k,Klokwize Gaming,2 months ago,1483356053383,Tears were shed.,1
z13zefrgar3rjnjis04cjpjb3x2ptvjjjvo0k,King Amine 2000,2 months ago,1483356053384,Awesoooooooome sound one of the best😏,0
z125zv5gdkb2tdbyb04cdjyw5zq1ypzbhvk0k,jocka10,2 months ago,1483356053384,where i can find this game? piano hero,0
z13zenwrhzn4ixjzc04cd30bjs3xv1og4ww0k,Playcalm,2 months ago,1483356053385,500 th,0
z12hez445vvtebydp23jg5m5ltregtmgx04,EmJayDubya,2 months ago,1483356053386,Absolutely stunning. Thanks!,1
z13acvvbevzdvr3lj235gvpg1knjdnlii04,Neenja Najudo,2 months ago,1483356053387,i dont no why but that reminded me of life is strange,3
z13be5pbcya4jjtxi04cj3no4vbchheyhms0k,CourteousOutlaw,2 months ago,1483356053388,Sheet that was good,0
z13rxtiiulflyv3kr23hffdqbwaxglqvk,dasepJ,2 months ago,1483356053389,simplemente: guaooo :O,0
z12ldlyafonsxdoc123jf31h0zytc53ic04,deuterio125,2 months ago,1483356053389,Nomas te faltó la peoza a puto de caer al final del video :´-),0
z12uujzaiorqvxvmu23jyr2xluagityjs04,James V,2 months ago,1483356053390,"Wow, a cover of time that isn't fucked up",2
z13txnu5jmzfwnrrv04ci3cy4y24fr0gn1g,Remain xo,2 months ago,1483356053391,I can play up until it gets fast lol,0
z13dgjlggnffxxdwp04cgftakv2leprh5bg,Adriano Rizzi,2 months ago,1483356053392,i miei complimenti.,0
z13ksjer3mm2fthlm225ftdhgzi5znyia04,Hernán Ortiz,2 months ago,1483356053393,Amazing,0
z123shnicqa0s3xuq233wrwrfyucxdvyh04,adamcossy,2 months ago,1483356053405,Wicked vids. Keep it up. I now appreciate more of the talent that goes into piano playing.,0
z12mv3thptqczbvtn22jy3n5sqakwbl4u04,Val Do,2 months ago,1483356053406,you are genius,0
z13qclbyxtrcxt2lu23ygnjxgzbmh1mbd04,quigleyfox,2 months ago,1483356053407,Needs more BWAAAAAAAAMMMM!,0
z12rjlcqppm2szhcs22pvpzqkw2gttsv1,Aakriti Gupta,2 months ago,1483356053408,do a game of thrones one ☺,1
z12yw3jgsz2mg3yoj04chbdwktnesxz4jy40k,SvendDesigns,2 months ago,1483356053409,what makes the first note so different than the rest in the first 30 secs? is it the foot pedal thing,0
z13yu115jsy3dnlue22dgvtowr3kevca504,Afiq Kasmani,2 months ago,1483356053410,What dem fingers do,10
z131vxiwhonssdccr230xldpvmb5cdfc4,Arbitraritorian,2 months ago,1483356053411,"""It ain't about how hard you can hit. It's about how hard you can get hit and keep moving forward.""",0
z13duf1hhz3ttx41y22kv5i4awb2gndbp04,Fernando Godoy,2 months ago,1483356053412,Legend ! 🍻👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼,1
z13gshfrdqboyprm323vflwznwrpwbw2o,PaperMind,2 months ago,1483356053413,Second best song by him in my opinion.,0
z13qebgi1sv1znvx204ccxmyqz2ueh5qwdg,thrashin' sosa,2 months ago,1483356053413,"The crescendo in the beginning, very well played.",1
z12leh5yosvhh3vvh23czfwguyrpxnyze04,GreyException,2 months ago,1483356053414,"More people should do synthesia tutorials like this, it helps those of us who haven't taken lessons :o",2
z12edpswcl3czxehm04cd5rqrnbvufkhdt00k,Boba Fett,2 months ago,1483356053415,piano hero 3 coming soon,16
z12venzyun3bchy0l22sv1dhsni0ynqev,iTzLomacc,2 months ago,1483356053415,Literal goosebumps.,0
z13qvn0bgmiwvrby404cixzjaw2zyp250rs0k,George Clark,2 months ago,1483356053417,Bravo!,0
z12htrhrdrmwvdjjc04ccxn5lxeytrdrrnc0k,DonRoxon,2 months ago,1483356053417,what kind of piano is this?,1
z13of3zr5lvechv3k23zsb2gwrmmcnwoq04,Michael Zatorsky,2 months ago,1483356053430,beautiful,0
z13igz14vkz1yxd5l04chr251rrqsbhjs2g,Sam Sweeney,2 months ago,1483356053430,hii please can I have a midi file of the music ( not mp3),1
z13vz3mhknyjv3qhb04cf3ibqtmqyr4jv1w,RoanN,2 months ago,1483356053431,beautiful,0
z134hlsqizemtzvdv22dd35oslvnc1owg04,E-train749,2 months ago,1483356053431,"This is amazing man, you play it just like I do and every time I listen to it or play it just hits me in the feels lol. A+ man. A+",0
z13dzf5zpsq5gv3dn22pjhjyxvuchxht4,Manofry,2 months ago,1483356053432,"I see you gave up on that fast left hand switch, still great, thanks!",0
z12rjdfo4vf2vhmnw235wzmi2z31wvgvj,B Jones,2 months ago,1483356053433,do you have the midi download for this,0
z120erurmrqasjooe04cj3hrkoz4tju5vp00k,ThoseGuys,2 months ago,1483356053433,Can you cover Bastille - Weight of living part 1?!,0
z12rvnlxuzvzgtofu23vfjigvlacj5sao04,NightHaunted,2 months ago,1483356053434,This is amazingly beautiful. Excellent video.,0
z12xer2wbkzbxhrwx04chbt5tvnlztuyzy40k,Cmydagger,2 months ago,1483356053435,i bet if you did the fallout theme song it'd sound great,1
z124w10pxmzvxfyzl04cc1pxguaagrehbxs0k,vivek patil,2 months ago,1483356053435,everything feels better if you use more fingers at a time .. :-),6
